nick,rating,rd,vol
2025-05-20 09:49:26,avinster,Marnypopis,14,6,63,41
2025-05-20 09:53:04,Strigoi,Renegade_Jedi,19,1,85,35
2025-05-21 20:04:00,Strigoi,sebastian_krok,6,14,43,66
2025-05-21 20:26:39,Silvaron,Patryk,6,14,58,80
2025-05-27 11:33:08,Renegade_Jedi,marines,5,15,61,90
2025-05-27 11:34:26,Strigoi,piousvorne,20,0,85,32
2025-05-27 11:36:04,avinster,seig,14,6,71,49
2025-05-27 11:37:31,marines,avinster,12,8,61,49
2025-05-27 11:39:46,jakób,Damian,0,20,20,90
2025-05-27 11:40:57,Szymon,Gziu,13,7,73,56
2025-05-27 11:42:12,Szymon,Popkhorne,3,17,66,30
2025-05-27 11:43:14,Popkhorne,Damian,20,0,90,30
2025-05-27 11:44:39,avinster,Strigoi,13,7,71,51
2025-05-31 10:24:46,Strigoi,Silvaron,13,7,64,46
2025-05-31 10:25:56,Szymon,Świnia,9,11,64,71
2025-05-31 10:27:13,Damian,marines,12,8,62,49
2025-05-31 10:28:37,seig,PL_Fox6,10,10,64,65
2025-06-06 15:45:37,Szymon,jakób,18,2,88,44
2025-06-06 15:46:36,sebastian_krok,Shomrey,19,1,89,39
2025-06-06 15:47:38,Strigoi,marines,14,6,76,55
2025-06-06 15:48:58,Damian,piousvorne,0,20,20,90
2025-06-06 15:49:56,Patryk,sebastian_krok,8,12,31,43
2025-06-06 15:54:17,Patryk,sebastian_krok,8,12,31,43
2025-06-06 15:54:35,marines,Świnia,12,8,80,74
2025-06-06 15:55:27,Strigoi,Damian,15,5,76,39
2025-06-06 15:57:36,avinster,Renegade_Jedi,9,11,36,43
2025-06-17 10:53:42,kellutek,Janek,10,10,56,55
2025-06-17 10:54:51,Szymon,Świnia,16,4,81,50
2025-06-17 10:56:40,SirMario0,Renegade_Jedi,15,5,76,49
2025-06-17 10:57:48,soskas_,jakób,11,9,65,57
2025-06-22 18:29:05,avinster,PL_Fox6,20,0,89,29
2025-06-22 18:46:23,Patryk,jakób,11,9,74,64
