2025-05-03 16:49:39,piousvorne,Damian,17,3,87,48
2025-05-03 22:39:46,Silvaron,soskas_,4,16,42,73
2025-05-05 22:08:45,Silvaron,marines,16,4,74,45
2025-05-05 22:09:53,Świnia,Patryk,10,10,81,78
2025-05-05 22:11:48,avinster,Damian,9,11,21,30
2025-05-08 21:05:25,Patryk,marines,20,0,84,32
2025-05-08 21:07:51,Silvaron,Krzysztof_Szpila,18,2,77,36
2025-05-08 21:09:38,sebastian_krok,Damian,18,2,73,32
2025-05-08 21:10:48,avinster,SirMario0,8,12,54,65
2025-05-08 21:12:04,Strigoi,Maggnan,14,6,82,60
2025-05-08 22:22:53,Janek,kellutek,14,6,21,0
2025-05-15 18:26:57,marines,Gziu,12,8,79,64
2025-05-15 18:31:35,Janek,Shomrey,6,14,22,47
2025-05-15 18:33:48,Damian,Szymon,5,15,26,56
2025-05-15 18:35:01,Świnia,Szymon,0,20,30,89
2025-05-15 18:41:40,PL_Fox6,Janek,15,5,69,39
2025-05-15 18:43:05,Gziu,avinster,9,11,33,40
2025-05-15 20:18:13,Strigoi,Marnypopis,18,2,74,30
2025-05-20 09:46:57,Silvaron,avinster,15,5,74,45
2025-05-20 09:49:01,avinster,Marnypopis,14,6,63,41
2025-05-20 09:52:36,Strigoi,Renegade_Jedi,19,1,85,35
2025-05-21 20:03:08,Strigoi,sebastian_krok,6,14,43,66
2025-05-21 20:26:05,Silvaron,Patryk,6,14,58,80
2025-05-27 11:32:51,Renegade_Jedi,marines,5,15,61,90
2025-05-27 11:33:59,Strigoi,piousvorne,20,0,85,32
2025-05-27 11:35:21,avinster,seig,14,6,71,49
2025-05-27 11:37:07,marines,avinster,12,8,61,49
2025-05-27 11:39:28,jakób,Damian,0,20,20,90
2025-05-27 11:40:43,Szymon,Gziu,13,7,73,56
2025-05-27 11:41:48,Szymon,Popkhorne,3,17,66,30
2025-05-27 11:42:57,Popkhorne,Damian,20,0,90,30
2025-05-27 11:44:23,avinster,Strigoi,13,7,71,51
2025-05-31 10:24:23,Strigoi,Silvaron,13,7,64,46
2025-05-31 10:25:33,Szymon,Świnia,9,11,64,71
2025-05-31 10:26:41,Damian,marines,12,8,62,49
